DOH_Code,SPEED_Code,Facility_Name,Facility_Type,Ownership_Government,Region_Name,Region_PSGC,Province_Name,Province_PSGC,Municipality_Name,Municipality_PSGC,Barangay_Name,Barangay_PSGC,Latitude,Longitude,Source_lat_long,Precision_lat_long,Comment
7863,,SANTA MARGARITA RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA MARGARITA,86016000,,,12.03713,124.65856,CHD,High,
503,8ESM201H,DOLORES MUNICIPAL HOSPITAL,Government Hospital,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,DOLORES,82606000,,,12.03715,125.47586,Google Map,Low,
3026,5MAS081H,BALUD MUNICIPAL HOSPITAL,Government Hospital,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,BALUD,54103000,,,12.0379,123.1945,Google Map,Low,
6504,5MAS081R,BALUD RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,BALUD,54103000,,,12.039934,123.197462,Google Map,Low,
14258,,SANTO NI�O BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,GANDARA,86007000,SANTO NI�O,86007083,12.04064,124.81506,CHD,High,
,,BAQUIW BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,TAGAPUL-AN,86024000,BAGUIW,86024001,12.04754,124.18021,CHD,High,Still to be confirmed
7866,,TAGAPUL-AN RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,TAGAPUL-AN,86024000,SUGOD (POB.),86024011,12.04774,124.1587,CHD,High,
1743,,AROGANGA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,DOLORES,82606000,AROGANGA,82606001,12.04892,125.39222,CHD,High,
14066,,BAGUIW BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,TAGAPUL-AN,86024000,BAGUIW,86024001,12.0509,124.180217,Barangay Centroid,Low,
4028,,SAN JOSE DE BUAN MUNICIPAL HEALTH OFFICE,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SAN JOSE DE BUAN,86014000,BARANGAY 3 (POB.),86014012,12.05357,125.02489,CHD,High,
14265,,CARAYNAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,CARAYMAN,86003044,12.05387,124.62843,CHD,High,
,,LIBERTAD SATELLITE STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,DOLORES,82606000,LIBERTAD,82606016,12.05686,125.40792,CHD,High,Still to be confirmed
7700,,CAGLAO-AN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,DOLORES,82606000,CAGLAO-AN,82606005,12.0609,125.37483,CHD,High,
,,DAPDAP BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,DOLORES,82606000,DAPDAP,82606008,12.06143,125.48821,CHD,High,Still to be confirmed
16768,4BROM701H,SAN JOSE DISTRICT HOSPITAL,Government Hospital,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,SAN JOSE,175914000,POBLACION (AGCOGON),175914005,12.0638,121.9365,Google Map,Low,
153,4BROM701R,SAN JOSE RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,SAN JOSE,175914000,POBLACION (AGCOGON),175914005,12.065,121.955,NAMRIA 2000,Unknown,
6889,6ANT201H,SEMIRARA MINING CORPORATION HOSPITAL,Private Hospital,,REGION VI (WESTERN VISAYAS),60000000,ANTIQUE,60600000,CALUYA,60605000,SEMIRARA,60605014,12.06557,121.38695,Google Map,High,
7891,,CALBAYOG CITY HEALTH OFFICE,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,,,12.06623,124.59445,CHD,High,
14422,8WSM065B,MATOBATO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,MATOBATO,86003098,12.06632,124.57727,CHD,High,
14441,,AWANG WEST (POB.) BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,AWANG WEST (POB.),86003159,12.06667,124.59574,CHD,High,
4033,,LANAS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,SAN JOSE,175914000,LANAS,175914003,12.067523,121.919625,Barangay Centroid,Low,
,,CAPOOCAN MAIN HEALTH CENTER II,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,,,12.06794,124.58639,CHD,High,Still to be confirmed
3812,,CALBAYOG SANITARIUM AND HOSPITAL,Private Hospital,,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,TRINIDAD (SABANG),86003154,12.06814,124.5662,Google Map,Low,
14424,,SAN POLICARPO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,SAN POLICARPIO,86003138,12.06831,124.56999,CHD,High,
4831,8WSM064H,CALBAYOG DISTRICT HOSPITAL,Government Hospital,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,,,12.06844,124.59906,Google Map,Low,
6821,,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC.",Private Hospital,,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,AWANG EAST (POB.),86003158,12.06852,124.59632,Google Map,Low,
14421,8WSM078B,CAPOOCAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,CAPOOCAN,86003043,12.070147,124.583022,Barangay Centroid,Low,
14423,8WSM066B,CARMEN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,CARMEN,86003165,12.07053,124.59046,CHD,High,
14440,,BALUD (POB.) BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,BALUD (POB.),86003010,12.07148,124.59513,CHD,High,
14248,,PI�APLATA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,GANDARA,86007000,PI�APLATA,86007061,12.07299,124.82837,CHD,High,
14426,8WSM068B,TRINIDAD (SABANG) BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,TRINIDAD (SABANG),86003154,12.07433,124.54022,CHD,High,
14068,8WSM631B,BALOCAWE BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,TAGAPUL-AN,86024000,BALOCAWE,86024002,12.07478,124.21068,CHD,High,
3805,8ESM206B,HINOLASO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,DOLORES,82606000,HINOLASO,82606015,12.075775,125.282678,Barangay Centroid,Low,
14549,8WSM062H,ST. CAMILLUS HOSPITAL,Private Hospital,,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,TRINIDAD (SABANG),86003154,12.07805,124.54697,Google Map,Low,
14268,,NIJAGA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,NIJAGA,86003110,12.08001,124.60276,CHD,High,
14263,,RAWIS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,GANDARA,86007000,RAWIS,86007067,12.095085,124.815684,Barangay Centroid,Low,
8658,8ESM642B,DAO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,DAO,82617019,12.09632,125.44026,CHD,High,
14434,,TINAMBACAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,,,12.09641,124.50261,CHD,High,
14207,8WSM554B,CINCO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,SANTA MARGARITA,86016000,CINCO,86016014,12.097058,124.702545,Barangay Centroid,Low,
1753,8ESM207B,VILLAHERMOSA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,DOLORES,82606000,VILLAHERMOSA,82606046,12.101089,125.252733,Barangay Centroid,Low,
14410,,TABAWAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,TABAWAN,86003145,12.10363,124.61849,CHD,High,
14260,8WSM204B,HAMPTON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,GANDARA,86007000,HAMPTON,86007039,12.107247,124.859288,Barangay Centroid,Low,
14256,8WSM197B,CAUGBUSAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,GANDARA,86007000,CAUGBUSAN,86007028,12.107387,124.808631,Barangay Centroid,Low,
14246,8WSM185B,BUAO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,GANDARA,86007000,BUAO,86007010,12.110021,124.843707,Barangay Centroid,Low,
,,MALAJOG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,MALAJOG,86003092,12.11019,124.47837,CHD,High,Still to be confirmed
8667,,BURAK BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,BURAK,82617010,12.1149,125.433,Barangay Centroid,Low,
14430,8WSM064R,OQUENDO (POB.) BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,OQUENDO (POB.),86003114,12.12881,124.5363,CHD,High,
8632,8ESM522B,SAN MIGUEL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,MASLOG,82614000,SAN MIGUEL,82614010,12.1346,125.234,Barangay Centroid,Low,
,,MIGARA MAIN HEALTH CENTER III,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,MIGARA,86003103,12.13863,124.64111,CHD,High,Still to be confirmed
3823,8ESM641R,ORAS MUNICIPAL HEALTH OFFICE,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,BUTNGA (POB.),82617011,12.14125,125.44125,HF SURVEY 2013,Unknown,
8630,,CARAYACAY BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,MASLOG,82614000,CARAYACAY,82614003,12.14239,125.21018,CHD,High,
685,8ESM641H,ORAS DISTRICT HOSPITAL,Government Hospital,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,SAN ROQUE (POB.),82617046,12.145,125.435,CHD,High,
7868,,MATUGUINAO RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,MATUGUINAO,86011000,MABULIGON POB. (BARANGAY NO. 2),86011011,12.14555,124.88524,NAMRIA 2000,Unknown,
3279,,PALANAS RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,PALANAS,54115000,,,12.145928,123.920939,Google Map,Low,
,,BULAWAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,MASLOG,82614000,BULAWAN,82614001,12.14733,125.26045,CHD,High,Still to be confirmed
14428,8WSM069B,VILLAHERMOSA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,VILLAHERMOSA,86003156,12.147576,124.661883,Barangay Centroid,Low,
,,NAGPAPACAO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,MATUGUINAO,86011000,NAGPAPACAO,86011016,12.15304,124.869142,Barangay Centroid,Low,Still to be confirmed
4069,8ESM521R,MASLOG RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,MASLOG,82614000,BARANGAY 2 (POB.),82614009,12.15731,125.24689,HF SURVEY 2013,Unknown,
2943,8ESM645B,AGSAM BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,AGSAM,82617001,12.158333,125.382647,Barangay Centroid,Low,
4990,4BROM751R,SANTA FE RURAL HEALTH UNIT AND FAMILY PLANNING CENTER,Rural Health Unit,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,SAN JOSE,175914000,POBLACION,175915010,12.159,121.992,NAMRIA 2000,Unknown,
14431,8WSM071B,MAG-UBAY BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,MAG-UBAY,86003089,12.15944,124.56722,CHD,High,
14427,8WSM063R,MIGARA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,MIGARA,86003103,12.160025,124.631483,Barangay Centroid,Low,
8663,8ESM641B,SAN EDUARDO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,SAN EDUARDO,82617036,12.16701,125.4501,CHD,High,
14435,8WSM075B,SAN JOAQUIN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,SAN JOAQUIN,86003136,12.16822,124.42941,CHD,High,
88,,BUSUANGA RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION IV-B (MIMAROPA),170000000,PALAWAN,175300000,BUSUANGA,175307000,NEW BUSUANGA (POB.),175307007,12.174862,119.878488,Barangay Centroid,Low,
214,,ORAS RURAL HEALTH UNIT II,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,,,12.17597,125.38538,NAMRIA 2000,Unknown,
1961,,BINOGAWAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,SAN POLICARPO,82621000,BINOGAWAN,82621005,12.17728,125.48333,CHD,High,
7187,8ESM801R,SAN POLICARPO RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,SAN POLICARPO,82621000,BARANGAY NO. 3 (POB.),82621012,12.18003,125.50782,HF SURVEY 2013,Unknown,
3408,5MAS321H,MOISES ESPINOSA SR MEMORIAL MUNICIPAL HOSP,Government Hospital,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,DIMASALANG,54108000,,,12.18605,123.86471,Google Map,Low,
,,SAN ISIDRO BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,MATUGUINAO,86011000,SAN ISIDRO,86011019,12.189391,124.922069,Barangay Centroid,Low,Still to be confirmed
14436,,PE�A BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,PE�A,86003122,12.19195,124.4014,CHD,High,
3208,,DIMASALANG RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,DIMASALANG,54108000,,,12.193,123.855,NAMRIA 2000,Unknown,
2261,,BAHAY BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,SAN POLICARPO,82621000,BAHAY,82621002,12.2015,125.486,Barangay Centroid,Low,
8703,,CADIAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,CADIAN,82617012,12.205839,125.39183,Barangay Centroid,Low,
,,MANHAC BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,LOOC,175907000,MANHAC,175907008,12.209468,122.006656,Barangay Centroid,Low,Still to be confirmed
,,CABATUAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,CABATUAN,86003021,12.209753,124.53523,Barangay Centroid,Low,Still to be confirmed
,,AGOJO BARANGAY HEALTH CENTER,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,LOOC,175907000,AGOJO,175907001,12.212585,121.969439,Barangay Centroid,Low,Still to be confirmed
,,AMBULONG HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,SAN JOSE,175110000,AMBULONG,175110001,12.213507,121.017536,Barangay Centroid,Low,Still to be confirmed
5512,8ESM803B,ALUGAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,SAN POLICARPO,82621000,ALUGAN,82621001,12.21868,125.48139,CHD,High,
3663,5MAS441R,MILAGROS RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,MILAGROS,54112000,,,12.219283,123.50752,Google Map,Low,
,,BURI BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,SAN JOSE,175110000,BURI,175110016,12.222581,121.093298,Barangay Centroid,Low,Still to be confirmed
6404,,USON RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,USON,54121000,,,12.223315,123.784876,Google Map,Low,
1415,4BROM001R,ALCANTARA RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,ALCANTARA,175901000,POBLACION,175901006,12.224,122.034,NAMRIA 2000,Unknown,
289,5MAS441H,DUBONGCOS MEDICAL CLINIC,Private Hospital,,REGION V (BICOL REGION),50000000,MASBATE,54100000,MILAGROS,54112000,,,12.22429,123.6238,Google Map,Low,
13844,,GECBO-AN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,NORTHERN SAMAR,84800000,SILVINO LOBOS,84822000,GECBO-AN,84822012,12.2245,124.842,Barangay centroid,Low,
1994,,MANDAON MEDICARE COMMUNITY HOSPITAL,Government Hospital,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,MANDAON,54110000,,,12.22635,123.29057,Google Map,Low,
14433,8WSM064B,TARABUCAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,TARABUCAN,86003148,12.22644,124.58686,CHD,High,
1846,5MAS401R,MANDAON RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION V (BICOL REGION),50000000,MASBATE,54100000,MANDAON,54110000,,,12.226649,123.285908,Google Map,Low,
,,GUINHAYAAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,LOOC,175907000,GUINHAYAAN,175907005,12.227823,122.026804,Barangay Centroid,Low,Still to be confirmed
14438,8WSM077B,MALAGA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,MALAGA,86003091,12.23757,124.37542,CHD,High,
5809,8ESM644B,CAGPILE BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ORAS,82617000,CAGPILE,82617014,12.2382,125.326,Barangay Centroid,Low,
,,BANGKAL ILING HEALTH CENTER,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,SAN JOSE,175110000,BANGKAL,175110004,12.238379,121.087143,Barangay Centroid,Low,Still to be confirmed
14429,,PATONG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,PATONG,86003121,12.242168,124.668374,Barangay Centroid,Low,
8287,,CONCEPCION BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ARTECHE,82601000,CONCEPCION,82601015,12.24491,125.25405,CHD,High,
22782,4BORM159B,MILAGROSA (GUIOB) BARANGAY HEALTH CENTER,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,ORIENTAL MINDORO,175200000,BULALACAO (SAN PEDRO),175204000,MILAGROSA (GUIOB),175204010,12.245384,121.251203,Barangay Centroid,Low,
,,ALIBOG BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,MAGSAYSAY,175105000,ALIBOG,175105001,12.246482,121.216714,Barangay Centroid,Low,Still to be confirmed
,,TUGUIS BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,LOOC,175907000,TUGUIS,175907013,12.248357,122.01801,Barangay Centroid,Low,Still to be confirmed
1670,4BROM351H,DON MODESTO FORMELLEZA SR. MEMORIAL HOSPITAL,Government Hospital,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,LOOC,175907000,PUNTA,175907012,12.24883,122.00852,Google Map,Low,
,,LASTE BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,MAGSAYSAY,175105000,LASTE,175105006,12.251096,121.165182,Barangay Centroid,Low,Still to be confirmed
13842,,CAGHILOT BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,NORTHERN SAMAR,84800000,SILVINO LOBOS,84822000,CAGHILOT,84822005,12.2514,124.81,Barangay centroid,Low,
1607,8ESM801B,JAPUNAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,SAN POLICARPO,82621000,JAPUNAN,82621007,12.25215,125.45081,CHD,High,
3948,,ILING BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,SAN JOSE,175110000,ILING PROPER,175110021,12.25338,121.046781,Barangay Centroid,Low,
4313,,IPIL BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,SAN JOSE,175110000,IPIL,175110023,12.254564,121.074226,Barangay Centroid,Low,
14432,8WSM072B,PILAR BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,SAMAR (WESTERN SAMAR),86000000,CALBAYOG CITY,86003000,PILAR,86003123,12.25491,124.48729,CHD,High,
,,SANTA TERESA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,OCCIDENTAL MINDORO,175100000,MAGSAYSAY,175105000,SANTA TERESA,175105012,12.256431,121.124724,Barangay Centroid,Low,Still to be confirmed
407,8ESM001H,ARTECHE DISTRICT HOSPITAL,Government Hospital,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ARTECHE,82601000,,,12.257,125.371,CHD,High,
7883,8ESM001R,ARTECHE RURAL HEALTH UNIT,Rural Health Unit,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ARTECHE,82601000,CENTRAL (POB.),82601014,12.25886,125.37166,NAMRIA 2000,Unknown,
,,PUNTA BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION IV-B (MIMAROPA),170000000,ROMBLON,175900000,LOOC,175907000,PUNTA,175907012,12.258862,122.010967,Barangay Centroid,Low,Still to be confirmed
,,POPONTON BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,NORTHERN SAMAR,84800000,LAS NAVAS,84810000,POPONTON,84810031,12.2595,124.95,Barangay centroid,Low,Still to be confirmed
8285,8ESM002B,CARAPDAPAN BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,EASTERN SAMAR,82600000,ARTECHE,82601000,CARAPDAPAN,82601010,12.26137,125.40366,CHD,High,
13848,,OSME�A BARANGAY HEALTH STATION,Barangay Health Station,LGU,REGION VIII (EASTERN VISAYAS),80000000,NORTHERN SAMAR,84800000,LOPE DE VEGA,84824000,OSME�A,84824014,12.262,124.633,Barangay centroid,Low,
